"name","post_modified","post_date","byline","alt_text","description","place_name"
"8640218SWFRE0090.jpg","05/19/2019","05/19/2019","Photo by Steve Woit","Eau Claire WI",,"Eau Claire"
"Stock-VideoGamers.jpg","05/20/2019","05/20/2019","iStock/hobo_018","Stock",,
"1041927SUB037.jpg","05/20/2019","05/20/2019","Photo by Lauren Coakley/Bonnaroo","TN EDG",,"Tennessee"
"1041927SUB023.jpg","05/20/2019","05/20/2019","Photo by Andrew Jorgensen/Bonnaroo","TN EDG",,"Tennessee"
"1041927SUB046.jpg","05/20/2019","05/20/2019","Photo by Andrew Jorgensen/Bonnaroo","TN EDG",,"Tennessee"
"1041927SUB040.jpg","05/20/2019","05/20/2019","Photo by FilmMagic/Bonnaroo","TN EDG",,"Tennessee"
"1041927SUB096.jpg","05/20/2019","05/20/2019","Photo by Excel Boats","TN EDG",,"Tennessee"
"1041927SUB124.jpg","05/20/2019","05/20/2019","Photo Courtesy of City of Maryville","TN EDG",,"Tennessee"
"1041927SUB125.jpg","05/20/2019","05/20/2019","Photo Courtesy of City of Maryville","TN EDG",,"Tennessee"
"1041927SUB139.jpg","05/20/2019","05/20/2019","Photo Courtesy of New Memphis Institute","TN EDG",,"Tennessee"
"1041927SUB144.jpg","05/20/2019","05/20/2019","Photo Courtesy of New Memphis Institute","TN EDG",,"Tennessee"
"1041927SUB146.jpg","05/20/2019","05/20/2019","Photo Courtesy of New Memphis Institute","TN EDG",,"Tennessee"
"1041927SUB341.jpg","05/20/2019","05/20/2019","Photo Courtesy of University of Tennessee","TN EDG",,"Tennessee"
"1041927SUB432.jpg","05/20/2019","05/20/2019","Photo Courtesy of University of Tennessee","TN EDG",,"Tennessee"
"1041927SUB456.jpg","05/20/2019","05/20/2019","Photo by Kellie Crye Ward/CR: University of Tennessee","TN EDG",,"Tennessee"
"1041927SUB478.jpg","05/20/2019","05/20/2019","Photo Courtesy of University of Tennessee","TN EDG",,"Tennessee"
"2010717SJFRE076.jpg","05/20/2019","05/20/2019","Photo by Steve Jones","TN EDG",,"Tennessee"
"TEDG19v27W.jpg","04/10/2020","05/20/2019",,"Tennessee Economic Development magazine",,
"SFCT_SPRING2016-3154.jpg","05/31/2019","05/21/2019","Photo Courtesy of Santa Fe County","Santa Fe NM",,"Santa Fe"
"SFCT_SPRING2016-2183.jpg","05/31/2019","05/21/2019","Photo Courtesy of Santa Fe County","Santa Fe NM",,"Santa Fe"
"NashvilleTN-EastsideMurals1.jpg","05/21/2019","05/21/2019","Photo Courtesy of Eastside Murals","Nashville TN",,"Nashville"
"NashvilleTN-EastsideMurals2.jpg","05/21/2019","05/21/2019","Photo Courtesy of Eastside Murals","Nashville TN",,"Nashville"
"NashvilleTN-EastsideMurals3.jpg","05/21/2019","05/21/2019","Photo Courtesy of Eastside Murals","Nashville TN",,"Nashville"
"NashvilleTN-EastsideMurals4.jpg","05/21/2019","05/21/2019","Photo Courtesy of Eastside Murals","Nashville TN",,"Nashville"
"NashvilleTN-EastsideMurals6.jpg","05/30/2019","05/21/2019","Photo Courtesy of Eastside Murals","Nashville TN",,
"NashvilleTN-EastsideMurals5.jpg","05/21/2019","05/21/2019","Photo Courtesy of Eastside Murals","Nashville TN",,"Nashville"
"NashvilleTN-EastsideMurals7.jpg","05/21/2019","05/21/2019","Photo Courtesy of Eastside Murals","Nashville TN",,"Nashville"
"NashvilleTN-EastsideMurals8.jpg","05/30/2019","05/21/2019","Photo Courtesy of Eastside Murals","Nashville TN",,
"TopekaKS-Capitol.jpg","05/22/2019","05/22/2019","iStock/digidreamgrafix","Topeka KS",,"Topeka"
"BloomingtonIL-DowntownBuildings.jpg","05/28/2019","05/28/2019","iStock/ghornephoto","Bloomington IL",,"Bloomington"
"SpringfieldIL-CapitalBuilding.jpg","05/28/2019","05/28/2019","iStock/pabradyphoto","Springfield IL",,"Springfield"
"SpringfieldIL-Downtown.jpg","05/28/2019","05/28/2019","iStock/DenisTangneyJr","Springfield IL",,"Springfield"
"NapervilleIL-Downtown.jpg","05/28/2019","05/28/2019","iStock/DenisTangneyJr","Naperville IL",,"Naperville"
"CA-BairIsland.jpg","05/29/2019","05/29/2019","Photo by Andrea Laue","California",,"California"
"CA-BayTrailBikers.jpg","05/29/2019","05/29/2019","Photo by Ben Botkin","California",,"California"
"CA-CastleRockStatePark1.jpg","05/29/2019","05/29/2019","Photo Courtesy of California State Parks","California",,"California"
"CA-EdgewoodPark1.jpg","05/29/2019","05/29/2019","Photo Courtesy of Friends of Edgewood/Kathy Korbholz","California",,"California"
"CA-Fioli.jpg","05/29/2019","05/29/2019","Photo by Linda Peters","California",,"California"
"CA-MonteBelloOpenSpacePreserve.jpg","05/29/2019","05/29/2019","Photo by Jayasimha Nuggehalli","California",,"California"
"CA-SanJoseMunicipalRoseGarden.jpg","05/29/2019","05/29/2019","Photo Courtesy of Visit San Jose","California",,"California"
"CA-ShorelineLakeYoga1.jpg","05/29/2019","05/29/2019","Photo Courtesy of Shoreline Lake","California",,"California"
"CA-SierraVistaOpenSpacePreserve1.jpg","05/29/2019","05/29/2019","Photo by Matt Chesebrough","California",,"California"
"CA-SierraVistaOpenSpacePreserve2.jpg","05/29/2019","05/29/2019","Photo by Derek Neumann","California",,"California"
"LouisvilleKY-Houses.jpg","05/30/2019","05/30/2019","iStock/jnatkin","Louisville-KY",,"Louisville"
"ManchesterTN-Bonnaroo.jpg","05/30/2019","05/30/2019","iStock/epicurean","Manchester TN",,"Manchester"
"WinstonSalemNC-DowntownDining4thSt.jpg","05/31/2019","05/31/2019","Photo Courtesy of Visit Winston-Salem","Winston Salem NC",,"Winston-Salem"
"WinstonSalemNC-NighttimeActivityBand.jpg","05/31/2019","05/31/2019","Photo Courtesy of Visit Winston-Salem","Winston Salem NC",,"Winston-Salem"
"WinstonSalemNC-SunsetSkyline.jpg","05/31/2019","05/31/2019","Photo Courtesy of Visit Winston-Salem","Winston Salem NC",,"Winston-Salem"
"CincinnatiOH-FountainSquareNighttime.jpg","05/31/2019","05/31/2019","Photo by David Sorcher","Cincinnati, OH",,"Cincinnati"
"PittsburghPA-SkylineDuringWinter.jpg","05/31/2019","05/31/2019","Photo Courtesy of VisitPITTSBURGH","Pittsburgh PA",,"Pittsburgh"
"4Y2A4442.jpg","06/04/2019","06/04/2019",,"Military veteran Dustin Baker leads cybersecurity threats at Asheville's Mission Health.",,
"Dustin-Baker-Myrtle-Beach-Marathon-2019.jpg","06/04/2019","06/04/2019",,,,
"4Y2A4665.jpg","06/04/2019","06/04/2019",,,,
"ChattanoogaTN-HighFalls.jpg","06/05/2019","06/05/2019","iStock/gnagel","Chattanooga TN",,"Chattanooga"
