"name","post_modified","post_date","byline","alt_text","description","place_name"
"3591205BM3913_0.jpg","08/20/2014","08/20/2014","Brian McCord","Richard Petty Museum in Asheboro, NC","Visit the Richard Petty Museum to marvel at the history of NASCAR and one of its  most legendary drivers.","Asheboro"
"3591009THB0396_1.jpg","08/20/2014","08/20/2014","Todd Bennett","Parkside Bed and Barn in Denton, NC","The Parkside Bed and Barn in Denton, NC, caters to horse lovers looking to get away. Parkside features a barn with eight stalls and fenced pastures.","Asheboro"
"3591009THB0798_1.jpg","08/20/2014","08/20/2014","Todd Bennett","Daniel Johnston in Seagrove, NC","The setting sun hits large jars made by Daniel Johnston based on the plaadaek jars made in Phon Bok, Thailand. They are traditionally used to store water and fish paste.","Asheboro"
"35910SUB2010_0.jpg","08/20/2014","08/20/2014","Submitted","YMCA Splash Pad in Asheboro, NC","The Randolph-Asheboro YMCA constructed an outdoor wet playground that opened in 2008","Asheboro"
"6990109BM1251_0_4.jpg","07/30/2017","08/20/2014","Brian McCord","Downtown Albuquerque Rail Runner","Passengers board the 4:30 Rail Runner Express to Santa Fe. The Downtown Albuquerque Rail Runner station is located in the city's transportation network – the Alvarado Transportation Center.","Albuquerque"
"Asheville_NC_Tupelo_Honey_Cafe_2.jpg","08/10/2016","08/10/2016","Staff","Asheville NC Restaurants: Tupelo Honey Cafe",,"Asheville"
"3591009THB0023_0_0.jpg","08/20/2014","08/20/2014","Todd Bennett","Sunset Theatre in Asheboro, NC","The marquis for the Sunset Theatre on Sunset Avenue in Asheboro, NC.","Asheboro"
"67330807BM4664_1.jpg","07/30/2017","08/20/2014","Brian McCord","Aermotor Windmill","The Aermotor Windmill Company has continuously manufactured windmills since 1888.","Abilene"
"7381108jkk0513dirtylens_3.jpg","08/20/2014","08/20/2014","J. Kyle Keener","Manufacturing",,"Abilene"
"IAIL03.ED12A__2.jpg","08/20/2014","08/20/2014",,"The Robet Morris College Institute of Culinary Arts",,
"1490411AB1360_0.jpg","08/20/2014","08/20/2014","Antony Boshier","Paramount Theatre in Aurora, IL","The Paramount Theatre home to ""Broadway in the Burbs,"" is a restored Art Deco movie palace located in Aurora, IL.",
"IAIL03.ED13_.jpg","08/20/2014","08/20/2014",,"Institute of Culinary Arts","A student learns the tricks of the trade at the Institute of Culinary Arts.",
"151ATH0808IC_0027_3.jpg","08/20/2014","08/20/2014","Ian Curcio","UGA Holmes-Hunter Academic Building","UGA's Holmes-Hunter Academic Building was renamed in 2001 for the school's first two African American students 40 years before.",
"7861110AB6494_1.jpg","08/20/2014","08/20/2014","Antony Boshier","Joe T. Garcia's in Forth Worth, Texas","A Mexican dinner from Joe T. Garcia's in Fort Worth, TX. The restaurant is known for its patio seating and margaritas.""""","Fort Worth"
"151ATH0808IC_0052_2.jpg","08/20/2014","08/20/2014","Ian Curcio","Broad Street Apartments","909 Broad Street Apartments includes 9-foot ceilings, walk-in closets and proximity to shops, restaurants and campus.",
"151AIN0708KMY4989_0_1.jpg","08/20/2014","08/20/2014","Kevin Young","Paramount Theatre in Anderson, IN","A so-called atmospheric theater, the Paramount's ceiling fades from the warm colors of sunset to cobalt blue.","Anderson"
"7551108JWA2433.jpg","08/20/2014","08/20/2014","Jeff Adkins","Cuyahoga Valley National Park in Akron, OH","The Cuyahoga Valley National Park in Akron has 33,000 acres of ravines, waterways and forests.","Akron"
"Asheville_NC_Blue_Ridge_Parkway_Fall.jpg","08/11/2016","08/11/2016","Staff","Asheville, NC Blue Ridge Parkway in Fall","Fall colors hit the trees along the Blue Ridge Parkway outside Asheville, NC.","Asheville"
"Asheville_NC_West_Asheville_Neighborhood.jpg","08/10/2016","08/10/2016","Staff","Asheville NC West Asheville Neighborhood","The west side of Asheville, NC has walkable neighborhoods.","Asheville"
"Asheville_NC_Malaprops_Bookstore_Cafe.jpg","08/10/2016","08/10/2016","Staff","Asheville NC Malaprops Bookstore Cafe","Asheville, NC has many great independent book stores including Malaprops in the downtown area.","Asheville"
"3591009THB0064_0.jpg","08/20/2014","08/20/2014",,"Asheboro, NC's Downtown Farmers Market","The downtown farmers market in Asheboro, NC, is open Tuesday, Thursday and Saturday mornings.","Asheboro"
"6990207MWB055_0_2.jpg","07/30/2017","08/20/2014","Michael W. Bunch","ABQ Shopping Area in Albuquerque",,"Albuquerque"
"Asheville_NC_Grove_Arcade_2.jpg","08/10/2016","08/10/2016","Jeffrey S. Otto","Asheville NC Shopping: Grove Arcade","Shopping at the Grove Arcade in downtown Asheville, NC","Asheville"
"3780305AB8054_1.jpg","08/20/2014","08/20/2014","Antony Boshier","Abingdon, VA Vineyard & Winery","Abingdon Vineyard & Winery makes more than 20 varieties of wine and offers a tasting room from March-December.","Abingdon"
"37806ARCHED8_1.jpg","08/20/2014","08/20/2014","Staff","The Arts Depot in Abingdon, VA","Abingdon, VA artists create and sell their works in The Arts Depot, which occupies the 1870 freight depot.","Abingdon"
"Black_Mountain_Iron_Works.jpg","08/10/2016","08/10/2016","Staff","Black Mountain Iron Works near Asheville, NC","Black Mountain Iron Works near Asheville, NC is only one great reason to take a day trip in the Asheville area.","Asheville"
"Asheville_NC_Blue_Ridge_Parkway_Biking.jpg","08/11/2016","08/11/2016","Staff","Asheville NC Blue Ridge Parkway Biking",,"Asheville"
