"name","post_modified","post_date","byline","alt_text","description","place_name"
"iStock-539957604.jpg","10/05/2017","10/05/2017","Courtesy of Joe Christensen","Minnesota","Northern Spark in Historic Mill District of Minneapolis, MN.","Minnesota"
"82903SUB308.jpg","10/05/2017","10/05/2017","Courtesy of Eliesa Johnson","Minnesota Tourism","Ann Kim and Young Joni Restaurant in Minneapolis, MN.&nbsp;","Minnesota"
"82903SUB241.jpg","10/05/2017","10/05/2017","Courtesy of University of St. Thomas","Minnesota Business","Two students presenting to judges at the Fowler Business Concept Challenge for the&nbsp;Schulze School of Entrepreneurship at St. Thomas University.","Minnesota"
"iStock-484606729.jpg","10/05/2017","10/05/2017","Courtesy of Banks Photo","Minnesota Transportation","The Minneapolis St. Paul International airport with two Delta Airlines MD-80s and an Embraer 175 at jetways.","Minnesota"
"82902SUB064.jpg","10/05/2017","10/05/2017","Courtesy of Cory and Tamrah Ryan","Minnesota Manufacturing","Anoka Ramsey Community College in Minnesota.","Minnesota"
"iStock700171910.jpg","10/05/2017","10/05/2017","Courtesy of Willard","Minnesota Agriculture","Wind turbines in a soybean field on a sunny afternoon.","Minnesota"
"8290616SWFRE100.jpg","10/05/2017","10/05/2017","Steve Woit","Minnesota","Smiths Medical serves Minnesota.","Minnesota"
"82903SUB061.jpg","10/05/2017","10/05/2017","Courtesy of IoTFuse","Minnesota","A IoTFuse monthly meetup in Minnesota.","Minnesota"
"8130517SWFRE107.jpg","10/05/2017","10/05/2017","Steve Woit","Minnesota","Collider is a Minnesota-based hub for local and visiting entrepreneurs, freelancers and remote workers to work, learn and connect.","Minnesota"
"82903SUB306.jpg","10/05/2017","10/05/2017","Courtesy of Eliesa Johnson","Minnesota","Ann Kim and Young Joni Restaurant in Minneapolis, MN.&nbsp;","Minnesota"
"84401SUB066.jpg","10/05/2017","10/05/2017","Courtesy of Sedgwick","Memphis, TN","&nbsp;
Sedgwick is based in Memphis, TN.","Memphis"
"84401SUB068.jpg","10/05/2017","10/05/2017","Courtesy of The New Memphis Institute","Memphis, TN","&nbsp;
The New Memphis Institute","Memphis"
"84401SUB102.jpg","10/05/2017","10/05/2017","Courtesy of CodeCrew","Memphis, TN","&nbsp;
CodeCrew in Memphis, TN.","Memphis"
"84401SUB122.jpg","10/05/2017","10/05/2017","Courtesy of University of Tennessee Health Science Center","Memphis, TN","University of Tennessee Health Science Center in Memphis, TN.","Memphis"
"84401SUB175.jpg","10/05/2017","10/05/2017","Courtesy of TNECD/Bryan Allen","Memphis, TN","Port of Memphis","Memphis"
"1060217MDT3910.jpg","10/05/2017","10/05/2017","Michael D. Tedesco","Memphis, TN","Memphis, TN skyline from Mud River Island Park.","Memphis"
"84401SUB162.jpg","10/05/2017","10/05/2017","Courtesy of Olympus Photographer","Memphis, TN","Employees manufacture Olympus Digital Cameras in Bartlett, TN.","Memphis"
"84401KIL044.jpg","10/05/2017","10/05/2017","Courtesy of Larry Kuzniewski","Memphis, TN","A view from the Lookout at Bass Pro Shops at the Pyramid in Memphis, TN.","Memphis"
"2010717JWA0070.jpg","10/05/2017","10/05/2017","Jeff Adkins","Memphis, TN","Blues guitarist and singer Alvin Youngblood Hart performs for the crowd at Lafayette's Music Room in Memphis, TN.","Memphis"
"84401SUB069.jpg","10/05/2017","10/05/2017","Courtesy of The New Memphis Institute","Memphis, TN","&nbsp;
The New Memphis Institute","Memphis"
"MemphisGrizzlies.jpg","10/06/2017","10/06/2017","Courtesy of Lindsey Turner under a CC 2.0 license","Memphis, TN","Memphis Grizzlies play in Memphis, TN.","Memphis"
"2094624202_e8c702abaa_b.jpg","10/06/2017","10/06/2017","Courtesy of Thomas Hawk under a  CC 2.0  license.",,,"Nashville"
"10 Reasons to Move to Wisconsin.jpg","10/06/2017","10/06/2017","istock: timhughes","The Wisconsin state capitol looks beautiful among fall foliage in Madison","Wisconsin is a Midwestern gem. From great job opportunities to outdoor recreation to world-class cheese, here's&nbsp;the scoop on what makes it great place to live.&nbsp;","Wisconsin"
"9246165903_bf8b625898_k.jpg","10/09/2017","10/06/2017","Courtesy of RLL Racing under a  CC 4.0  license.",,,
"Moving to Florida - heres what you need to know.jpg","10/06/2017","10/06/2017","Jeff Adkins","Miami FL","Considering a move to the sunshine state? From jobs to weather to housing costs, here's everything you need to know.&nbsp;","Florida"
"economic cities.png","10/08/2017","10/08/2017",,,,
"Ann Arbor Activities for Kids.jpg","10/10/2017","10/10/2017","Courtesy of","A child playing on the playground at Gallup Park in Ann Arbor, MI","Ann Arbor might be a college town, but it's packed with family-friendly activities. Here are our top picks.","Ann Arbor"
"©2016waynet-20161017Reid Health.jpg","10/10/2017","10/10/2017","Courtesy of Renee Doty","Richmond, IN: Reid Health",,"Richmond"
"©2013-04-waynet-dino-mamoth.jpg","10/10/2017","10/10/2017","Courtesy of Renee Doty","Richmond, IN: Museums",,"Richmond"
"2015-07-pelaton-rain-ride.jpg","10/10/2017","10/10/2017","Courtesy of Renee Doty","Richmond, IN: Biketoberfest",,"Richmond"
"IMG_9304 r .jpg","10/10/2017","10/10/2017","Courtesy of Renee Doty","Richmond, IN: Community",,"Richmond"
"20140605DSCfirst-bloom-glow©2014waynet.jpg","10/10/2017","10/10/2017","Courtesy of Renee Doty","Richmond, IN: Events",,"Richmond"
"Top10_Farmers_Markets_2011.png","10/10/2017","10/10/2017",,,,
"©2013waynet-cardinal-greenway-horizon.jpg","10/10/2017","10/10/2017","Courtesy of Renee Doty","Richmond, IN: Cardinal Greenway",,"Richmond"
"2012waynet-0620.jpg","10/10/2017","10/10/2017","Courtesy of Renee Doty","Richmond, IN: Neighborhoods",,"Richmond"
"Santa Fe Margarita Trail.jpg","10/11/2017","10/11/2017","Image courtesy La Posada","Margarita at La Posada in Santa Fe, NM","Santa Fe's Margarita Trail includes 31 local restaurants offering creative takes on the classic cocktail. Here are our picks.",
"Wilkes17v16W.jpg","10/11/2017","10/11/2017",,,,
"Moving to Ames IA.jpg","10/11/2017","10/11/2017","Courtesy of Rafael Radkowski under a  CC 2.0  license.","Ames, IA","Moving to Ames? We've put all the info you need in one place — from jobs to housing costs to things to do.&nbsp;","Ames"
"Waterloo great place.jpg","10/12/2017","10/12/2017","Courtesy of Waterloo Public Library under a  CC 4.0  license.",,,
"Roscoe's.jpg","10/12/2017","10/12/2017","Courtesy of Renee Doty","Richmond, IN: Roscoe's",,"Richmond"
"LaPlace things.jpg","10/12/2017","10/12/2017","Courtesy of  Jyri Engestrom  under a  CC 4.0  license.",,,
"6950616MLFRE082.jpg","10/12/2017","10/12/2017","Mandy Lundy","Broken Arrow, OK","Three Rivers Plaza in Broken Arrow, OK.","Broken Arrow"
"8090813MJC0900.jpg","10/12/2017","10/12/2017","Michael J. Conti","Broken Arrow, OK","A Disc golf player approaches the net with their ""shot"" at Neinhuis Park in Broken Arrow, OK.","Broken Arrow"
"80905SUB0002.jpg","10/12/2017","10/12/2017","Courtesy of Tulsa Tech","Broken Arrow, OK","&nbsp;
Tulsa Tech is a public independent school district affiliated with the Oklahoma Department of Career and Technology Education.","Broken Arrow"
"80905SUB0120.jpg","10/12/2017","10/12/2017","Courtesy of Sky Fitness & Wellbeing","Broken Arrow, OK","Sky Fitness &amp; Wellbeing are a premier gym, health club and fitness center in Broken Arrow, OK.
&nbsp;","Broken Arrow"
"80905SUB0116.jpg","10/12/2017","10/12/2017","Courtesy of Tactical Electronics","Broken Arrow, OK","Tactical Electronics in Broken Arrow, OK.","Broken Arrow"
"80905SUB0100.jpg","10/12/2017","10/12/2017","Courtesy of Tulsa Tech","Broken Arrow, OK","&nbsp;
Tulsa Tech is a public independent school district affiliated with the Oklahoma Department of Career and Technology Education.","Broken Arrow"
"Asheville Beer Trail.jpg","10/13/2017","10/13/2017","Brian McCord","Asheville Breweries","Beer lovers, rejoice! Here's an itinerary of Asheville breweries.&nbsp;","Asheville"
"8290717SWFRE0075.jpg","10/13/2017","10/13/2017","Staff Photo",,,"Minnesota"
"1484476090_c7b403ed7b_o.jpg","10/13/2017","10/13/2017","Courtesy of Pierre Metivier under a  CC 4.0  license.",,,
"82104SUB043.jpg","10/15/2017","10/15/2017","Courtesy of Camila Guillen","Gainesville, FL","University of Florida Institute of Food and Agricultural Sciences in Gainesville, FL.","Gainesville"
"82104SUB060.jpg","10/15/2017","10/15/2017","Courtesy of UF Sid Martin Biotechnology Incubator","Gainesville, FL","UF Sid Martin Biotechnology Incubator in Gainesville, FL.","Gainesville"
"82104SUB037.jpg","10/15/2017","10/15/2017","Courtesy of Tyler Jones","Gainesville, FL","University of Florida Institute of Food and Agricultural Sciences' experimental crop sensors at the Plant Science Research and Education Center in Citra, Florida.","Gainesville"
"82103SUB153.jpg","10/15/2017","10/15/2017","Courtesy of Aaron Daye/Santa Fe College","Gainesville, FL","New and returning students return for the first day of classes at Santa Fe College in Gainesville, FL.","Gainesville"
"34718SUB018.jpg","10/15/2017","10/15/2017","Courtesy of Nick Lacy","Danville, KY","Grace Cafe in Danville, KY.","Danville"
"Top_10_Retire_Badge2017NEW.jpg","10/16/2017","10/16/2017",,,,
"Walnut Creek.jpg","10/16/2017","10/16/2017","Courtesy of John Morgan under a  CC 4.0  license.","Walnut Creek, CA","Walnut Creek, CA tops our list of the 10 Best Places to Retire, 2017","Walnut Creek"
"Best Places to Retire 2017.jpg","10/16/2017","10/16/2017","J. Kyle Keener","Best Places to Retire 2017",,
"Champaign Food.jpg","10/17/2017","10/17/2017",,,,
"Champaign Arts.jpg","10/17/2017","10/17/2017",,,,
"Champaign IL.jpg","10/17/2017","10/17/2017","Sam Logan Photography","Champaign, IL","From arts to sporting events to a tight-knit community, here are all the reasons Champaign, IL is a great place to live.","Champaign"
"Illinois Marathon.jpg","04/09/2018","10/17/2017","Scott Wells Photography","Illinois Marathon","Runners at the starting&nbsp;line of the Illinois Marathon in Champaign, Ill.","Champaign"
"Burlington Vermont.jpg","10/18/2017","10/18/2017","Courtesy of  Axel Drainville under a  CC 2.0  license.","Burlington, VT","Burlington VT is a great place to live with a high quality of life — and it's also&nbsp;one of our most affordable cities in Vermont.&nbsp;","Burlington"
"Great Cities for Filmmakers.jpg","10/18/2017","10/18/2017","Courtesy of .distracted under a  CC 2.0  license.","New Orleans, Louisiana","Picturesque New Orleans has carved out a place for itself in the moviemaking business, becoming a go-to destination for blockbusters, indie films and TV series.","New Orleans"
"Franklin, TN.jpg","10/19/2017","10/19/2017","Courtesy of Jim Bowen under a  CC 4.0  license.",,,
"2564421165_24b40bdb42_b.jpg","10/19/2017","10/19/2017","Courtesy of Nathan Harper under a  CC 4.0  license.",,,
"Kevin_Litwin1.jpg","10/20/2017","10/20/2017",,,,
"15231574022_0d1609cde9_k.jpg","10/20/2017","10/20/2017","Courtesy of Brent Moore under a  CC 4.0  license.",,,
"34718SUB032.jpg","10/21/2017","10/21/2017","Courtesy of Serena Gale-Butto","Danville, KY","&nbsp;
Wilderness Trace Solar, Inc. on-going installation at Eastern Kentucky University in Danville, KY.","Danville"
"Millennial Swat Team Talent Attraction.jpg","10/23/2017","10/23/2017","Courtesy of Downtown Springfield","Springfield, MO","In an innovative talent attraction effort, Springfield MO has created a ""Millennial Swat Team"" to crack the code.&nbsp;","Springfield"
"Things to do in Fairfax VA.jpg","10/23/2017","10/23/2017","Don Sweeney","Fairfax, VA","An ""Arts in the Park"" event in Fairfax, VA","Fairfax"
"Secret Hogwarts Campus in Tennessee.jpg","10/23/2017","10/23/2017","Christy Lynch","Secret Hogwarts Campus in Tennessee","The University of the South in Sewanee, TN doesn't just look exactly like Hogwarts, it's got robe-wearing stories, secret passageways and even headless ghosts.&nbsp;","Sewanee"
"Salt Lake City, May 2012 1000 x 667.jpg","10/24/2017","10/24/2017",,,,
"Haunted Hotels.jpg","10/24/2017","10/24/2017",,"Haunted Hotels","These 6 haunted hotels around the US cater to the bravest travelers.",
"Jackson TN reasons.jpg","10/25/2017","10/25/2017","Courtesy of Brent Moore under a  CC 4.0  license.",,,
"Greenville SC.jpg","10/25/2017","10/25/2017","Courtesy of Diane Cordell under a  CC 4.0  license.",,,
"Jackson MS reasons.jpg","10/26/2017","10/26/2017","Courtesy of Social_Stratification under a  CC 4.0  license.",,,
"Winchester Mystery House.jpg","10/26/2017","10/26/2017","Facebook.com/winchestermysteryhouse","Winchester Mystery House",,"San Jose"
"Winchester Mystery House Bedroom.jpg","10/26/2017","10/26/2017","facebook/winchestermysteryhouse","Winchester Mystery House","The Winchester Mystery House, located in San Jose, is one of the most haunted places in America.","San Jose"
"Jackson MS things.jpg","10/26/2017","10/26/2017","Courtesy of Brent Moore under a  CC 4.0  license.",,,
"3471112MBC9915.jpg","10/26/2017","10/26/2017","Martin Cherry","Danville, KY","A Centre student studies in the library. Centre College is a nationally recognized liberal arts school in Danville, KY.","Danville"
"34714SUB029.jpg","10/26/2017","10/26/2017","Courtesy of Chris Radcliffe","Danville, KY","Eastern Kentucky University in Danville, KY.","Danville"
"Jacksonville NC things.jpg","10/27/2017","10/27/2017","Courtesy of Zach Frailey under a  CC 4.0  license.",,,
"New Oregon Trail Game Trades Covered Wagon for Subaru.jpg","10/27/2017","10/27/2017",,,,
"amazon hq2.jpg","10/28/2017","10/28/2017","Amazon",,"Amazon's wish list for their new headquarters includes mass transit, short commute times and recreational activities.","Seattle"
"Muskogee18v13W.jpg","10/30/2017","10/30/2017",,,,
"11532423963_79687d9f9d_k.jpg","10/31/2017","10/31/2017","Courtesy of Derek Bruff under a  CC 4.0  license.",,,
"Raleigh Restaurants That Will Make You Think Youre In France.jpg","11/01/2017","11/01/2017","La Farm Bakery",,"Enjoy a taste of Paris at La Farm Bakery, one of many amazing French restaurants in the Raleigh area.","Raleigh"
"14579140834_efb2da7afd_k.jpg","11/01/2017","11/01/2017","Courtesy of Rex Hammock under a  CC 2.0  license.","Nashville, TN",,"Nashville"
"14579140834_91327573e7_z.jpg","11/01/2017","11/01/2017","Courtesy of Rex Hammock under a  CC 2.0  license.","Nashville, TN",,"Nashville"
"7 Reasons to Leave It All for Alaska.jpg","11/01/2017","11/01/2017","Courtesy of Joseph under a  CC 2.0  license.","Alaska","A gorgeous cabin in the Alaskan wilderness","Alaska"
"LaPlace reasons.jpg","11/02/2017","11/02/2017","Courtesy of Brent Barbara Ann Spengler under a  CC 4.0  license.",,,
"Maury County things.jpg","11/02/2017","11/02/2017","Courtesy of Jake Brewer under a  CC 4.0  license.",,,
"Kingsport TN Things.jpg","11/02/2017","11/02/2017","Courtesy of DM under a  CC 4.0  license.",,,
"Vermonts Best Hard Ciders.jpg","11/02/2017","11/02/2017","Woodchuck Cider","Vermont Hard Cider","Vermont is famous for beer, but its hard cider scene is quickly gaining ground.&nbsp;","Vermont"
"PG2-3.jpg","11/03/2017","11/03/2017","Wayne Armstrong",,,
"PG4.jpg","11/03/2017","11/03/2017","Wayne Armstrong",,,
"Oxford MS things.jpg","11/03/2017","11/03/2017","Courtesy of damian entwistle under a  CC 4.0  license.",,,
"PG6.jpg","11/03/2017","11/03/2017","Wayne Armstrong",,,
"healthsolutions-COVER.jpg","11/03/2017","11/03/2017",,,,
"healthsolutionsLOGO.jpg","11/26/2018","11/03/2017",,"Health Solutions is a premier wellness center that focuses on treatment of the whole person, serving Pueblo, Las Animas, and Huerfano counties.",,
"Franklin TN.jpg","11/06/2017","11/06/2017","Jeffrey S. Otto","Franklin, TN",,
"EasternNCRegional17v7W.jpg","11/06/2017","11/06/2017",,,,
"Americas Under the Radar Wine Regions.jpg","11/06/2017","11/06/2017","Filippo Bacci via iStock","American Wine Regions",,
"WArkansas18v1W.jpg","11/07/2017","11/07/2017",,,,
"WesternARlogo.png","11/07/2017","11/07/2017",,,,
"Real Life Stars Hollow Cities.jpg","11/07/2017","11/07/2017","Christy Lynch","Jonesborough, TN","With its charming main street and quirky festivals, Jonesborough, TN resembles a real-life Stars Hollow.","Jonesborough"
"Jonesborough TN.jpg","11/07/2017","11/07/2017","Jeff Adkins","Jonesborough, TN","A view of the courthouse in Jonesborough, TN.","Jonesborough"
"Little Rock things.jpg","11/08/2017","11/08/2017","Courtesy of Gayle Nicholson under a  CC 4.0  license.",,,
"Oxford MS great.jpg","11/08/2017","11/08/2017","Courtesy of Danny Klimetz under a  CC 4.0  license.",,,
"Serenbe Agrihood.jpg","11/08/2017","11/08/2017","Facebook.com/SerenbeFarms","Agrihood",,
"Foundation Tiki Bar.jpg","11/09/2017","11/09/2017","Foundation Tiki Bar",,,
"BSWLogo.jpeg","11/10/2017","11/10/2017",,,,
"GreaterMemphis18v1W.jpg","11/10/2017","11/10/2017",,,,
"MemphisLogo.png","11/10/2017","11/10/2017",,,,
"Greater Memphis Chamber_Horizontal.jpg","11/10/2017","11/10/2017",,,,
"Greater Memphis Chamber-small.jpg","11/10/2017","11/10/2017",,,,
"35016SUB032.jpg","11/10/2017","11/10/2017","Photo Courtesy of the Wilkes Chamber of Commerce","Wilkes County, NC",,"Wilkesboro"
"Hawaii.jpg","11/10/2017","11/10/2017","Courtesy of James Walsh under a  CC 2.0  license.","Hawaii",,"Hawaii"
"Hawaii.jpg","11/17/2019","11/13/2017","Courtesy of Betty Tsang under a  CC 2.0  license.","Hawaii",,"Hawaii"
"O'Fallon industries.jpg","11/13/2017","11/13/2017","Courtesy of CAFNR under a  CC 4.0  license.",,,
"O'Fallon employers.jpg","11/13/2017","11/13/2017","Courtesy of f2n_downtown under a  CC 4.0  license.",,,
"Nest Raleigh.jpg","11/13/2017","11/13/2017","Nest Raleigh","Great Cities for Working Remotely","This creative coworking space in Raleigh, NC is just one reason it was named to our list of Great Cities for Working Remotely.","Raleigh"
"Memphis things.jpg","11/13/2017","11/13/2017","Courtesy of Brent Moore under a  CC 4.0  license.",,,
"Memphis great.jpg","11/14/2017","11/14/2017","Courtesy of Sean Davis under a  CC 4.0  license.",,,
"Cannon Beach Oregon Coast.jpg","11/14/2017","11/14/2017","Courtesy of Jasperdo under a  CC 2.0  license.","Cannon Beach","Stunning Cannon Beach is one of the must-visit spots on the Oregon Coast.&nbsp;","Cannon Beach"
"82303sub0006.jpg","11/14/2017","11/14/2017","Courtesy of Bob Handelman","Baltimore, MD","Nicole Hill Butler works on a popular campus gathering place on McDaniel College’s campus.","Baltimore"
"82303sub0009.jpg","11/14/2017","11/14/2017","File Photo","Baltimore, MD","Drone image&nbsp;of 414 Light Street in Baltimore, MD.","Baltimore"
"Chesterfield MO things.jpg","11/14/2017","11/14/2017","Courtesy of Mike Kalasnik under a  CC 4.0  license.",,,
"8230817DK-FRE0012.jpg","11/14/2017","11/14/2017","Courtesy of Doug Kapustin","Baltimore, MD","On 3100 acres that previously housed Bethlehem Steel, Tradepoint Atlantic has positioned themselves to be North America's premier industrial gateway, driving the flow of commerce between the U.S. and global markets through unmatched access to land, rail, and sea.","Baltimore"
"8230817DKFRE0054.jpg","11/14/2017","11/14/2017","Courtesy of Doug Kapustin","Baltimore, MD","Deren and Lilen Luo enjoy an afternoon of beer tasting at Manor Hill Brewing in Ellicott City, MD, just outside of Baltimore.","Baltimore"
"82303sub0104.jpg","11/14/2017","11/14/2017","Courtesy of Towson University","Baltimore, MD","Towson University in&nbsp;Baltimore, MD.","Baltimore"
"8230817DK-FRE0088.jpg","11/14/2017","11/14/2017","Courtesy of Doug Kapustin","Baltimore, MD","10 Light Street is an example of the adaptive re-use of office buildings creating additional downtown residential options in Baltimore and with it, bringing more younger people into urban neighborhoods where they can have access to the city’s full range of arts and entertainment options.","Baltimore"
"Santa Fe Breakfast Burrito.jpg","11/14/2017","11/14/2017",,"Santa Fe Breakfast Burrito","The breakfast burrito at Tia Sophia's in Santa Fe, NM, has been called the best in the country.","Santa Fe"
"80805SUB103.jpg","11/14/2017","11/14/2017","Courtesy of Novo Studio","Fayetteville, AR","Dr. Marla Lightburn, at Washington Regional, tending to a newborn in&nbsp;Fayetteville, AR.
&nbsp;","Fayetteville"
"8080717MLFRE0002.jpg","11/14/2017","11/14/2017","Mandy Lynn Lundy","Fayetteville, AR","&nbsp;
The Fab Lab in the heart of our downtown area known as the Innovation District in Fayetteville, AR located in the northwest Arkansas region.&nbsp;","Fayetteville"
"80805SUB005.jpg","11/14/2017","11/14/2017","Courtesy of EugeneGrace Photography","Fayetteville, AR","Burton's Creamery founders and owners in Fayetteville, AR.","Fayetteville"
"80805SUB013.jpg","11/14/2017","11/14/2017","Courtesy of CJ Weatherford","Fayetteville, AR","CaseStack in Fayetteville, AR.","Fayetteville"
"8080717MLFRE0014.jpg","11/14/2017","11/14/2017","Mandy Lynn Lundy","Fayetteville, AR","&nbsp;
The free standing Fab Lab in the heart of the&nbsp;downtown area known as the Innovation District in Fayetteville, AR, located in the northwest Arkansas region.&nbsp;","Fayetteville"
"80805SUB043.jpg","11/14/2017","11/14/2017","Courtesy of Fab Lab","Fayetteville, AR","Fab Lab in&nbsp;Fayetteville, AR.","Fayetteville"
"3110815WyaneA0320.jpg","11/14/2017","11/14/2017","Courtesy of Wayne Armstrong","Pueblo, CO","Pueblo, CO Riverwalk.","Pueblo"
"3110917JWA8988.jpg","11/14/2017","11/14/2017","Jeff Adkins","Pueblo, CO","Nursing students learn about delivering babies while working with mannequins in a lab on the campus of CSU Pueblo in Pueblo, Colorado.
&nbsp;","Pueblo"
"31122SUB037.jpg","11/14/2017","11/14/2017","Courtesy of Pueblo City Schools","Pueblo, CO","STEM Night for Pueblo City Schools.","Pueblo"
