"name","post_modified","post_date","byline","alt_text","description","place_name"
"2070608BM5963_3.jpg","08/20/2014","08/20/2014","Brian McCord",,"The 3,000 acre Shaker Village of Pleasant Hill is America's largest restored Shaker community. It is a National Historic Landmark offering guided tours, music, riverboat rides, demonstrations, dining and an Inn with 81 guest rooms, suites and private cottages.",
"3471006GLE0587_3.jpg","08/20/2014","08/20/2014","Greg Emens",,"Battle of Perryville.",
"6211104AB8803_2.jpg","08/01/2017","08/20/2014","Antony Boshier","Harlingen, TX","Birdwatching in Harlingen, TX.","Harlingen"
"6211107jwa9002_1.jpg","07/30/2017","08/20/2014","Jeff Adkins",,,"Harlingen"
"CharSUB4_2.jpg","08/20/2014","08/20/2014","Photo courtesy of Bill Ward","Fishing boat in Charleston, SC","Fishing boat in Charleston, SCPhoto courtesy of http://creativecommons.org/licenses/by/2.0/deed.en"">Bill Ward",
"78210SUB001_3.jpg","08/01/2017","08/20/2014","Michael Mina","Arcadia Modern American Steakhouse",,"San Jose"
"7690809jkk6950_1.jpg","08/20/2014","08/20/2014","J. Kyle Keener","Woodland Heights Medical Center in Lufkin, TX","The Woodland Heights Medical Center in Lufkin, TX","Lufkin"
"6970908jk411_0.jpg","08/20/2014","08/20/2014","Jesse Knish","Dog in Mt. Juliet/West Wilson County, TN","Dogs live the good life in Mt. Juliet/West Wilson County, Tennessee.",
"74609STK4031_1.jpg","08/20/2014","08/20/2014",,"Arvada Company Focuses on Matters of the Heart",,
"3500408IC0113_0_2.jpg","08/20/2014","08/20/2014","Ian Curcio","MerleFest","The Annual Merlefest at Wilkes Community College.",
"7291107MWB0021_1.jpg","08/20/2014","08/20/2014","Michael W. Bunch","Christus St. Michaels Medical Center","Christus St. Michaels Medical Center in Texarkana, Texas.","Texarkana"
"62204ARCHED10_0_1.jpg","08/20/2014","08/20/2014",,,,"Harlingen"
"1510608kmy3761_7.jpg","07/27/2017","08/20/2014","Kevin Young","San Jose, CA","Golfing in San Jose, CA.","San Jose"
"7011109JWA6715_2.jpg","08/20/2014","08/20/2014","Jeff Adkins","Blue Cross/Blue Shield","A new Blue Cross/Blue Shield facility sits on a hill above downtown as traffic moves along W. 4th Street in Chattanooga, Tennessee.","Chattanooga"
"6090609JWA4876_0_0.jpg","08/20/2014","08/20/2014","Jeff Adkins","Places to Play","Tennis instructor Dell Pride of the Mt. Juliet Tennis Association teaches lessons during the evenings outside of the community center at Charlie Daniels Park in Mt. Juliet, Tennessee.",
"6090708BM7889_1.jpg","08/20/2014","08/20/2014","Brian McCord","Pine Creek Golf Course","Scott Pulley putts a shot at Pine Creek Golf Course in Mt. Juliet. The course features 18 holes of scenic golf and a large log cabin-style clubhouse.",
"70408SUB0008.jpg","08/20/2014","08/20/2014","Submitted","Puyallup Fair","Sharing once-in-a-lifetime memories with someone special makes the Puyallup Fair a favorite for all ages.",
"151SAN0708kmy9828.jpg","08/20/2014","08/20/2014","Kevin Young","Street Performer in Santa Fe","A street performer entertains a crowd in Santa Fe, NM.",
"20209SUB1212_0.jpg","08/20/2014","08/20/2014","Submitted","Finger-Lickin' Good","Lexington Barbecue Festival","Lexington"
"1007STK6683_1.jpg","08/20/2014","08/20/2014",,"Cookies",,"Waco"
"7320808jk4933_0.jpg","08/20/2014","08/20/2014","Jesse Knish","Tourism","Nestled in one of the largest undeveloped municipal parks in the country and adjacent to the Brazos River, Cameron Park Zoo is a great place for children of all ages.","Waco"
"7320907WA0135_0.jpg","08/20/2014","08/20/2014","Wes Aldridge","Providence Health Center","Providence Health Center occupies a new $48.5 million dollar complex just off Loop 340 in Waco, Texas. Pictured is the Emergency Room entrance.
Edited: Providence Health Center occupies an expanded, $48.5 million complex off Loop 340 in Waco.","Waco"
"7430508THB1257_0_2.jpg","08/20/2014","08/20/2014","Todd Bennett","Savannah Technical College","Savannah Technical College in Savannah, GA.","Savannah"
"7430508THB1268_1.jpg","08/20/2014","08/20/2014","Todd Bennett","Memorial University Medical Center","Memorial University Medical Center in Savannah, GA.","Savannah"
"7100506WA5441jdm_1.jpg","08/20/2014","08/20/2014","Wes Aldridge","Louisiana Boardwalk","The Louisiana Boardwalk in Bossier City is a $200 million entertainment and shopping destination.","Shreveport"
"71007SUB282_0.jpg","08/20/2014","08/20/2014","Submitted","Independence Bowl",,"Shreveport"
"71009ARCH1441_0.jpg","08/20/2014","08/20/2014","Submitted","Sutton Children's Medical Center","The 106-bed Sutton Children's Medical Center is the latest addition to the CHRISTUS Schumpert Health System","Shreveport"
"7390108jwa6216_0.jpg","08/20/2014","08/20/2014","Jeff Adkins","Biosciences","Exterior photo of the University of Texas Health Science Center at San Antonio's Greehey Children's Cancer Research Institute in San Antonio, Texas. San Antonio's biomedical sector is a burgeoning force in the scientific arena and is receiving national acclaim for its assets, which include extensive military facilities as well as those in the private sector.","San Antonio"
"6020510AB1973.jpg","07/21/2017","08/20/2014","Antony Boshier","Park Heights Restaurant in Tupelo, MS",,"Tupelo"
"6020401jkk3602_2.jpg","08/20/2014","08/20/2014","Staff Photographer","Northern Mississippi River in Tupelo, MS","The Northern Mississippi River in Tupelo, MS, is a top spot for crappie, smallmouth and largemouth bass, catfish, and bream fishing.","Tupelo"
"7011207WA0054_1.jpg","08/20/2014","08/20/2014","Wes Aldridge","Ocoee River","A sailboat is seen on the Ocoee River off of Highway 64 in Ocoee, Tennessee.","Chattanooga"
"7730312BM8106.jpg","08/20/2014","08/20/2014","Brian McCord","Committed to the Greatest Degree","Students work in the computer lab at Central High School in Louisville, KY.",
"151LEB0109.jpg","08/20/2014","08/20/2014",,"Statue in Lebanon, PA",,
"75808ARCH8729_1.jpg","08/20/2014","08/20/2014","Wes Aldridge","Pinebelt in Bloom Program","A multi-pronged approach to beautification is the aim of the Pinebelt in Bloom progra, whose objective is to make the region even more aesthetically pleasing.",
"6211107jwa9189_2.jpg","08/01/2017","08/20/2014","Jeff Adkins","Harlingen, TX",,"Harlingen"
"6211107jwa8433_0_3.jpg","08/20/2014","08/20/2014","Jeff Adkins","Main Street Grill","An ice cream sundae with chocolate and whipped cream at Main Street Grill in downtown Harlingen, Texas.","Harlingen"
